,Channel 1 Last (C),Channel 3 Last (C),Channel 4 Last (C),Channel 5 Last (C),Channel 6 Last (C)
0:16:00,0.186,-0.032,0.692,0.614,11.811
0:16:01,0.272,0.028,0.756,0.67,11.862
0:16:02,0.346,0.076,0.801,0.684,11.829
0:16:03,0.372,0.106,0.83,0.71,11.854
0:16:04,0.458,0.162,0.886,0.766,11.884
0:16:05,0.537,0.211,0.946,0.807,11.943
0:16:06,0.567,0.226,0.942,0.807,11.924
0:16:07,0.634,0.285,0.984,0.852,11.991
0:16:08,0.724,0.334,1.021,0.882,12.032
0:16:09,0.732,0.36,1.032,0.897,12.043
0:16:10,0.81,0.416,1.043,0.919,12.072
0:16:11,0.851,0.45,1.046,0.938,12.072
0:16:12,0.889,0.476,1.072,0.952,12.098
0:16:13,0.978,0.532,1.072,0.99,12.142
0:16:14,1.049,0.58,1.091,1.019,12.201
0:16:15,1.09,0.602,1.128,1.023,12.238
0:16:16,1.165,0.636,1.132,1.008,12.271
0:16:17,1.255,0.673,1.165,0.996,12.29
0:16:18,1.281,0.699,1.187,0.992,12.304
0:16:19,1.341,0.737,1.24,0.981,12.349
0:16:20,1.431,0.778,1.284,0.969,12.386
0:16:21,1.464,0.8,1.307,0.984,12.449
0:16:22,1.554,0.845,1.37,0.995,12.508
0:16:23,1.64,0.882,1.415,0.991,12.541
0:16:24,1.663,0.897,1.423,0.995,12.559
0:16:25,1.745,0.938,1.482,1.028,12.622
0:16:26,1.79,0.968,1.538,1.043,12.681
0:16:27,1.827,0.975,1.523,1.05,12.681
0:16:28,1.898,1.016,1.583,1.076,12.748
0:16:29,1.958,1.042,1.631,1.091,12.785
0:16:30,1.988,1.057,1.635,1.113,12.818
0:16:31,2.074,1.094,1.665,1.132,12.866
0:16:32,2.141,1.12,1.71,1.15,12.907
0:16:33,2.16,1.146,1.702,1.158,12.892
0:16:34,2.227,1.165,1.758,1.225,12.999
0:16:35,2.276,1.187,1.784,1.225,13.025
0:16:36,2.291,1.206,1.769,1.225,13.036
0:16:37,2.332,1.24,1.825,1.251,13.069
0:16:38,2.377,1.247,1.821,1.266,13.106
0:16:39,2.388,1.262,1.817,1.269,13.095
0:16:40,2.436,1.291,1.862,1.299,13.18
0:16:41,2.459,1.321,1.873,1.34,13.232
0:16:42,2.455,1.314,1.851,1.333,13.221
0:16:43,2.5,1.362,1.906,1.362,13.288
0:16:44,2.529,1.388,1.917,1.388,13.313
0:16:45,2.541,1.407,1.906,1.4,13.339
0:16:46,2.578,1.411,1.951,1.429,13.387
0:16:47,2.604,1.436,1.969,1.459,13.435
0:16:48,2.615,1.452,1.958,1.455,13.421
0:16:49,2.641,1.474,2.003,1.492,13.472
0:16:50,2.648,1.496,2.029,1.522,13.513
0:16:51,2.675,1.518,2.033,1.552,13.524
0:16:52,2.716,1.537,2.104,1.612,13.62
0:16:53,2.726,1.552,2.13,1.657,13.702
0:16:54,2.723,1.559,2.122,1.642,13.702
0:16:55,2.76,1.593,2.159,1.679,13.72
0:16:56,2.775,1.623,2.238,1.743,13.765
0:16:57,2.782,1.637,2.257,1.746,13.768
0:16:58,2.808,1.645,2.418,1.806,13.838
0:16:59,2.827,1.69,2.831,1.892,13.916
0:17:00,2.831,1.675,2.846,1.915,13.92
0:17:01,2.853,1.704,2.928,1.869,13.96
0:17:02,2.853,1.715,2.999,1.959,13.998
0:17:03,2.849,1.723,3.029,2.046,14.05
0:17:04,2.86,1.749,3.025,2.361,14.075
0:17:05,2.856,1.775,3.104,2.548,14.127
0:17:06,2.874,1.782,3.167,2.642,14.149
0:17:07,2.863,1.793,3.159,2.735,14.153
0:17:08,2.882,1.808,3.339,2.897,14.231
0:17:09,2.878,1.819,3.291,2.942,14.238
0:17:10,2.878,1.827,3.32,3.031,14.249
0:17:11,2.892,1.849,3.38,3.17,14.331
0:17:12,2.9,1.856,3.346,3.23,14.341
0:17:13,2.9,1.867,3.429,3.369,14.416
0:17:14,2.911,1.886,3.515,3.489,14.46
0:17:15,2.907,1.897,3.477,3.534,14.464
0:17:16,2.914,1.912,3.413,3.579,14.467
0:17:17,2.922,1.953,3.365,3.68,14.504
0:17:18,2.925,1.964,3.454,3.781,14.556
0:17:19,2.94,1.987,3.612,3.957,14.683
0:17:20,2.955,2.013,3.529,4.01,14.69
0:17:21,2.959,2.028,3.462,4.088,14.727
0:17:22,2.97,2.144,3.548,4.238,14.82
0:17:23,2.981,2.23,3.6,4.276,14.819
0:17:24,3,2.286,3.656,4.347,14.842
0:17:25,3.007,2.346,3.66,4.426,14.856
0:17:26,3.029,2.373,3.649,4.486,14.894
0:17:27,3.033,2.395,3.69,4.568,14.919
0:17:28,3.059,2.402,3.622,4.624,14.919
0:17:29,3.085,2.421,3.75,4.789,15.031
0:17:30,3.097,2.421,3.731,4.857,15.049
0:17:31,3.127,2.436,3.814,4.955,15.105
0:17:32,3.16,2.462,3.862,5.037,15.131
0:17:33,3.156,2.451,3.817,5.071,15.146
0:17:34,3.239,2.458,3.873,5.183,15.201
0:17:35,3.427,2.507,3.963,5.315,15.257
0:17:36,3.479,2.503,3.948,5.434,15.309
0:17:37,3.588,2.533,4.045,5.539,15.375
0:17:38,3.67,2.563,4.098,5.622,15.42
0:17:39,3.704,2.578,4.109,5.693,15.446
0:17:40,3.737,2.592,4.098,5.753,15.464
0:17:41,3.726,2.607,4.079,5.839,15.516
0:17:42,3.76,2.634,4.191,5.967,15.579
0:17:43,3.741,2.641,4.086,6.049,15.609
0:17:44,3.771,2.664,4.157,6.151,15.654
0:17:45,3.782,2.667,4.176,6.21,15.683
0:17:46,2.337,2.577,4.086,6.293,15.72
0:17:47,-4.958,2.498,3.849,6.338,15.765
0:17:48,-9.015,2.644,3.785,6.383,15.776
0:17:49,-14.983,2.603,3.676,6.469,15.798
0:17:50,-23.495,0.264,3.417,6.469,15.813
0:17:51,-29.798,-1.325,3.2,6.503,15.805
0:17:52,-35.875,-3.891,3.049,6.63,15.887
0:17:53,-38.747,-5.807,2.723,6.615,15.883
0:17:54,-39.94,-6.567,2.531,6.619,15.876
0:17:55,-41.779,-8.099,2.163,6.66,15.861
0:17:56,-42.931,-9.863,1.735,6.656,15.868
0:17:57,-43.899,-11.305,1.352,6.682,15.886
0:17:58,-44.821,-14.266,0.939,6.772,15.927
0:17:59,-46.295,-16.343,0.71,6.738,15.894
0:18:00,-46.748,-17.111,1.026,6.738,15.894
0:18:01,-47.727,-18.405,0.954,6.734,15.875
0:18:02,-48.193,-19.431,0.609,6.723,15.879
0:18:03,-49.018,-20.157,0.286,6.732,15.882
0:18:04,-49.588,-20.736,-0.25,6.809,15.971
0:18:05,-50.118,-21.588,-3.071,6.746,15.897
0:18:06,-50.194,-22.006,-4.352,6.712,15.897
0:18:07,-50.77,-22.83,-6.089,6.644,15.867
0:18:08,-51.57,-23.5,-7.173,6.693,15.889
0:18:09,-51.52,-23.748,-7.538,6.7,15.882
0:18:10,-52.387,-24.407,-8.386,6.753,15.9
0:18:11,-52.522,-25.018,-9.154,6.659,15.885
0:18:12,-53.048,-25.313,-9.632,6.587,15.83
0:18:13,-53.717,-25.929,-10.383,6.516,15.815
0:18:14,-53.532,-26.319,-10.688,6.527,15.781
0:18:15,-53.629,-26.536,-10.982,6.486,15.725
0:18:16,-54.294,-26.993,-11.723,6.388,15.67
0:18:17,-54.682,-27.427,-12.221,6.425,15.721
0:18:18,-54.938,-27.679,-12.503,6.422,15.744
0:18:19,-55.094,-27.975,-12.758,6.437,15.725
0:18:20,-55.069,-28.33,-13.14,6.395,15.74
0:18:21,-55.221,-28.46,-13.36,6.38,15.721
0:18:22,-55.486,-28.827,-13.855,6.178,15.606
0:18:23,-55.675,-29.146,-14.244,6.129,15.606
0:18:24,-55.612,-29.26,-14.372,6.163,15.599
0:18:25,-56.235,-29.548,-14.847,6.155,15.61
0:18:26,-56.181,-29.793,-15.059,6.012,15.528
0:18:27,-56.387,-29.939,-15.275,5.945,15.502
0:18:28,-56.745,-30.239,-15.743,5.877,15.498
0:18:29,-56.808,-30.476,-15.997,5.776,15.446
0:18:30,-56.947,-30.625,-16.206,5.708,15.435
0:18:31,-57.137,-30.91,-16.496,5.648,15.401
0:18:32,-57.364,-31.102,-16.719,5.58,15.368
0:18:33,-57.423,-31.199,-16.82,5.569,15.36
0:18:34,-57.482,-31.352,-16.978,5.561,15.375
0:18:35,-57.676,-31.553,-17.245,5.486,15.356
0:18:36,-57.486,-31.625,-17.194,5.483,15.382
0:18:37,-57.81,-31.745,-17.368,5.46,15.375
0:18:38,-58.408,-31.994,-17.766,5.321,15.323
0:18:39,-58.618,-32.055,-17.866,5.336,15.356
0:18:40,-58.854,-32.412,-18.345,4.934,15.204
0:18:41,-58.417,-32.46,-18.21,4.916,15.282
0:18:42,-58.358,-32.505,-18.279,4.852,15.219
0:18:43,-58.749,-32.641,-18.492,4.69,15.193
0:18:44,-59.04,-32.818,-18.72,4.563,15.133
0:18:45,-59.225,-32.894,-18.847,4.491,15.092
0:18:46,-59.267,-33.003,-18.963,4.39,15.051
0:18:47,-59.175,-33.107,-19.098,4.27,14.999
0:18:48,-59.128,-33.228,-19.179,4.206,15.014
0:18:49,-59.032,-33.429,-19.26,4.375,15.218
0:18:50,-59.705,-33.469,-19.349,4.6,15.311
0:18:51,-59.65,-33.61,-19.592,4.382,15.237
0:18:52,-59.915,-33.77,-19.808,4.037,15.129
0:18:53,-60.043,-33.798,-19.836,3.902,14.973
0:18:54,-60.06,-33.858,-19.94,3.786,14.903
0:18:55,-60.086,-33.911,-19.994,3.729,14.88
0:18:56,-59.675,-33.959,-19.82,3.857,15.01
0:18:57,-59.583,-33.995,-19.893,3.763,14.929
0:18:58,-60.173,-34.132,-20.293,3.635,14.824
0:18:59,-60.442,-34.224,-20.475,3.448,14.657
0:19:00,-60.55,-34.401,-20.743,3.203,14.501
0:19:01,-60.598,-34.413,-20.731,3.162,14.419
0:19:02,-60.797,-34.469,-20.837,3.05,14.23
0:19:03,-60.836,-34.533,-20.983,2.948,14.141
0:19:04,-60.702,-34.638,-21.015,2.813,14.022
0:19:05,-60.987,-34.738,-21.239,2.764,13.921
0:19:06,-60.871,-34.722,-21.248,2.716,13.851
0:19:07,-61.105,-34.839,-21.456,2.554,13.743
0:19:08,-61.109,-34.919,-21.563,2.479,13.691
0:19:09,-61.048,-34.991,-21.713,2.333,13.572
0:19:10,-61.282,-35.064,-21.815,2.175,13.498
0:19:11,-61.451,-35.236,-22.004,1.83,13.319
0:19:12,-61.598,-35.273,-22.095,1.736,13.245
0:19:13,-61.365,-35.357,-22.111,1.571,13.156
0:19:14,-61.308,-35.429,-22.127,1.454,13.122
0:19:15,-61.278,-35.502,-22.166,1.379,13.074
0:19:16,-61.434,-35.606,-22.403,1.203,13.011
0:19:17,-61.993,-35.666,-22.45,1.394,13.159
0:19:18,-61.945,-35.815,-22.647,1.248,13.037
0:19:19,-62.084,-35.787,-22.714,1.195,12.903
0:19:20,-61.915,-35.907,-22.832,1,12.725
0:19:21,-61.915,-35.924,-22.896,0.959,12.687
0:19:22,-62.192,-36.092,-23.156,0.85,12.683
0:19:23,-61.95,-36.117,-23.034,0.812,12.546
0:19:24,-61.958,-36.129,-23.03,0.801,12.472
0:19:25,-62.309,-36.149,-23.195,0.797,12.434
0:19:26,-62.37,-36.169,-23.136,0.756,12.382
0:19:27,-62.344,-36.141,-23.089,0.756,12.364
0:19:28,-62.539,-36.337,-23.471,0.632,12.223
0:19:29,-62.483,-36.374,-23.408,0.572,12.249
0:19:30,-62.513,-36.458,-23.499,0.564,12.219
0:19:31,-62.751,-36.53,-23.668,0.531,12.238
0:19:32,-62.842,-36.518,-23.653,0.519,12.245
0:19:33,-62.799,-36.623,-23.724,0.504,12.2
0:19:34,-62.699,-36.607,-23.684,0.497,12.238
0:19:35,-62.374,-36.719,-23.712,0.429,12.067
0:19:36,-62.565,-36.791,-23.881,0.399,11.974
0:19:37,-63.015,-36.924,-24.264,0.317,11.866
0:19:38,-62.972,-37.012,-24.327,0.347,11.948
0:19:39,-63.071,-36.944,-24.208,0.369,11.966
0:19:40,-63.089,-36.964,-24.122,0.351,11.833
0:19:41,-63.024,-37.093,-24.323,0.283,11.676
0:19:42,-63.111,-37.229,-24.532,0.245,11.658
0:19:43,-63.106,-37.269,-24.614,0.242,11.699
0:19:44,-63.375,-37.45,-24.942,0.219,11.669
0:19:45,-63.496,-37.494,-25.021,0.193,11.613
0:19:46,-63.475,-37.446,-24.784,0.212,11.643
0:19:47,-63.409,-37.462,-24.851,0.163,11.495
0:19:48,-63.496,-37.462,-24.879,0.163,11.479
0:19:49,-63.535,-37.61,-25.17,0.08,11.391
0:19:50,-63.682,-37.614,-25.182,0.054,11.331
0:19:51,-63.492,-37.647,-25.06,0.05,11.372
0:19:52,-63.605,-37.631,-25.076,0.061,11.394
0:19:53,-63.587,-37.635,-24.989,-0.025,11.249
0:19:54,-63.509,-37.743,-25.281,-0.135,11.097
0:19:55,-63.773,-37.94,-25.6,-0.227,10.959
0:19:56,-63.847,-37.928,-25.576,-0.272,10.877
0:19:57,-63.959,-37.88,-25.47,-0.265,10.933
0:19:58,-63.951,-37.984,-25.702,-0.413,10.774
0:19:59,-63.938,-38.072,-25.631,-0.405,10.833
0:20:00,-63.76,-38.072,-25.537,-0.424,10.822
0:20:01,-63.968,-38.193,-25.746,-0.508,10.684
0:20:02,-64.124,-38.241,-25.781,-0.557,10.588
0:20:03,-64.133,-38.241,-25.75,-0.569,10.562
0:20:04,-63.998,-38.329,-25.832,-0.626,10.398
0:20:05,-64.094,-38.362,-25.974,-0.675,10.369
0:20:06,-64.163,-38.337,-25.939,-0.686,10.328
0:20:07,-64.146,-38.438,-25.986,-0.724,10.339
0:20:08,-64.388,-38.454,-26.148,-0.808,10.276
0:20:09,-64.388,-38.646,-26.554,-0.899,10.246
0:20:10,-64.375,-38.562,-26.234,-0.831,10.373
0:20:11,-64.249,-38.598,-26.124,-0.903,10.294
0:20:12,-64.21,-38.634,-26.136,-0.922,10.276
0:20:13,-64.44,-38.626,-26.175,-0.975,10.165
0:20:14,-64.565,-38.67,-26.234,-1.021,10.101
0:20:15,-64.587,-38.666,-26.218,-1.013,10.113
0:20:16,-64.526,-38.735,-26.364,-1.089,10.098
0:20:17,-64.526,-38.755,-26.396,-1.116,10.15
0:20:18,-64.293,-38.815,-26.305,-1.108,10.202
0:20:19,-64.34,-38.835,-26.404,-1.173,10.131
0:20:20,-64.726,-38.843,-26.506,-1.233,10.075
0:20:21,-64.778,-38.863,-26.553,-1.26,10.053
0:20:22,-64.604,-39.056,-26.837,-1.397,10.239
0:20:23,-64.795,-38.979,-26.723,-1.401,10.209
0:20:24,-64.834,-38.995,-26.695,-1.401,10.284
0:20:25,-64.76,-38.979,-26.612,-1.454,10.232
0:20:26,-64.777,-39.1,-26.825,-1.533,10.198
0:20:27,-64.721,-39.12,-26.801,-1.552,10.184
0:20:28,-64.73,-39.22,-26.943,-1.632,10.135
0:20:29,-64.795,-39.256,-27.022,-1.67,10.217
0:20:30,-64.903,-39.232,-26.991,-1.655,10.217
0:20:31,-65.007,-39.2,-26.931,-1.685,10.188
0:20:32,-64.981,-39.204,-26.9,-1.754,10.069
0:20:33,-65.085,-39.28,-27.109,-1.78,10.106
0:20:34,-64.963,-39.549,-27.534,-1.936,10.076
0:20:35,-65.175,-39.569,-27.578,-1.959,9.919
0:20:36,-65.141,-39.517,-27.392,-1.947,9.859
0:20:37,-65.136,-39.368,-27.053,-1.939,9.859
0:20:38,-65.262,-39.485,-27.306,-2.096,9.615
0:20:39,-65.236,-39.537,-27.376,-2.13,9.537
0:20:40,-65.14,-39.657,-27.684,-2.236,9.439
0:20:41,-65.288,-39.621,-27.55,-2.217,9.447
0:20:42,-65.309,-39.617,-27.471,-2.213,9.499
0:20:43,-65.21,-39.798,-27.719,-2.297,9.525
0:20:44,-65.075,-39.762,-27.463,-2.281,9.488
0:20:45,-65.14,-39.737,-27.526,-2.304,9.451
0:20:46,-65.274,-39.754,-27.573,-2.369,9.372
0:20:47,-65.374,-39.846,-27.723,-2.456,9.244
0:20:48,-65.248,-39.862,-27.671,-2.445,9.289
0:20:49,-65.439,-39.882,-27.79,-2.494,9.233
0:20:50,-65.344,-39.886,-27.636,-2.479,9.241
0:20:51,-65.404,-39.902,-27.703,-2.521,9.199
0:20:52,-65.538,-39.894,-27.809,-2.57,9.098
0:20:53,-65.508,-39.974,-27.931,-2.657,9.038
0:20:54,-65.543,-39.954,-27.849,-2.638,9.076
0:20:55,-65.504,-39.918,-27.616,-2.612,9.132
0:20:56,-65.512,-40.093,-27.998,-2.726,8.967
0:20:57,-65.551,-39.942,-27.738,-2.65,9.064
0:20:58,-65.62,-39.978,-27.88,-2.718,9.023
0:20:59,-65.655,-40.023,-27.947,-2.79,8.937
0:21:00,-65.651,-40.055,-27.935,-2.786,8.944
0:21:01,-65.499,-40.158,-27.963,-2.805,8.941
0:21:02,-65.651,-40.265,-28.184,-2.878,8.929
0:21:03,-65.781,-40.187,-28.101,-2.84,8.944
0:21:04,-65.833,-40.27,-28.164,-2.992,8.749
0:21:05,-65.763,-40.294,-28.144,-3.01,8.794
0:21:06,-65.781,-40.315,-28.195,-3.037,8.836
0:21:07,-65.741,-40.38,-28.29,-3.151,8.716
0:21:08,-65.819,-40.273,-28.152,-3.128,8.836
0:21:09,-65.741,-40.232,-28.045,-3.139,8.817
0:21:10,-65.728,-40.327,-28.156,-3.212,8.78
0:21:11,-65.728,-40.442,-28.329,-3.269,8.821
0:21:12,-65.823,-40.417,-28.396,-3.303,8.847
0:21:13,-65.598,-40.454,-28.203,-3.208,9.039
0:21:14,-65.849,-40.388,-28.258,-3.238,8.994
0:21:15,-65.819,-40.347,-28.151,-3.253,8.941
0:21:16,-65.841,-40.466,-28.25,-3.371,8.769
0:21:17,-65.923,-40.532,-28.419,-3.451,8.701
0:21:18,-66.001,-40.606,-28.636,-3.485,8.686
0:21:19,-66.057,-40.594,-28.47,-3.432,8.656
0:21:20,-65.974,-40.524,-28.344,-3.47,8.641
0:21:21,-65.879,-40.544,-28.336,-3.489,8.6
0:21:22,-65.836,-40.697,-28.51,-3.561,8.607
0:21:23,-66.044,-40.816,-28.873,-3.664,8.461
0:21:24,-66.078,-40.804,-28.782,-3.652,8.446
0:21:25,-66.009,-40.762,-28.64,-3.656,8.476
0:21:26,-65.983,-40.738,-28.435,-3.587,8.63
0:21:27,-65.801,-40.853,-28.537,-3.629,8.656
0:21:28,-66.044,-40.853,-28.687,-3.717,8.54
0:21:29,-65.788,-40.89,-28.533,-3.652,8.686
0:21:30,-65.805,-40.906,-28.703,-3.701,8.66
0:21:31,-66.113,-40.898,-28.797,-3.77,8.57
0:21:32,-66.182,-40.898,-28.738,-3.842,8.432
0:21:33,-66.091,-40.919,-28.742,-3.857,8.405
0:21:34,-65.857,-40.951,-28.62,-3.872,8.447
0:21:35,-66.204,-41.054,-28.986,-3.986,8.375
0:21:36,-66.221,-40.914,-28.833,-3.979,8.379
0:21:37,-66.203,-40.947,-28.817,-3.994,8.451
0:21:38,-66.338,-41,-29.002,-4.062,8.361
0:21:39,-66.342,-40.898,-28.773,-4.013,8.394
0:21:40,-66.056,-41.017,-28.749,-4.058,8.357
0:21:41,-66.212,-41.111,-29.128,-4.191,8.226
0:21:42,-66.315,-41.033,-29.009,-4.176,8.233
0:21:43,-66.25,-41.091,-28.891,-4.13,8.241
0:21:44,-66.021,-41.127,-28.816,-4.115,8.252
0:21:45,-66.216,-41.074,-28.832,-4.107,8.234
0:21:46,-66.41,-41.222,-29.194,-4.259,8.173
0:21:47,-66.393,-41.259,-29.261,-4.282,8.155
0:21:48,-66.384,-41.156,-29.052,-4.228,8.162
0:21:49,-66.393,-41.185,-29.068,-4.289,8.072
0:21:50,-66.315,-41.205,-29.025,-4.297,8.057
0:21:51,-66.25,-41.189,-28.989,-4.289,8.069
0:21:52,-66.479,-41.16,-29.088,-4.323,8.042
0:21:53,-66.592,-41.168,-29.154,-4.35,8.069
0:21:54,-66.561,-41.226,-29.075,-4.319,8.069
0:21:55,-66.198,-41.304,-29.131,-4.388,8.013
0:21:56,-66.232,-41.296,-29.064,-4.403,7.953
0:21:57,-66.349,-41.287,-29.111,-4.418,7.949
0:21:58,-66.34,-41.374,-29.186,-4.448,7.945
0:21:59,-66.371,-41.349,-29.174,-4.452,7.93
0:22:00,-66.431,-41.361,-29.237,-4.494,7.915
0:22:01,-66.184,-41.402,-29.162,-4.513,7.866
0:22:02,-66.401,-41.361,-29.221,-4.577,7.803
0:22:03,-66.552,-41.39,-29.288,-4.577,7.84
0:22:04,-66.57,-41.419,-29.453,-4.612,7.814
0:22:05,-66.695,-41.377,-29.347,-4.657,7.735
0:22:06,-66.638,-41.348,-29.311,-4.653,7.721
0:22:07,-66.651,-41.373,-29.307,-4.687,7.664
0:22:08,-66.69,-41.431,-29.362,-4.748,7.582
0:22:09,-66.595,-41.439,-29.35,-4.782,7.537
0:22:10,-66.43,-41.512,-29.386,-4.801,7.582
0:22:11,-66.655,-41.611,-29.721,-4.881,7.586
0:22:12,-66.764,-41.607,-29.788,-4.892,7.601
0:22:13,-66.768,-41.574,-29.563,-4.877,7.631
0:22:14,-66.664,-41.635,-29.649,-4.937,7.556
0:22:15,-66.685,-41.516,-29.503,-4.903,7.579
0:22:16,-66.434,-41.664,-29.511,-4.956,7.527
0:22:17,-66.542,-41.742,-29.657,-4.967,7.606
0:22:18,-66.628,-41.693,-29.728,-4.979,7.598
0:22:19,-66.828,-41.635,-29.716,-4.99,7.542
0:22:20,-66.849,-41.701,-29.85,-5.024,7.504
0:22:21,-66.78,-41.82,-29.956,-5.096,7.463
0:22:22,-66.914,-41.713,-29.857,-5.043,7.512
0:22:23,-66.879,-41.721,-29.668,-4.989,7.527
0:22:24,-66.779,-41.725,-29.636,-5.039,7.437
0:22:25,-66.935,-41.803,-29.924,-5.187,7.28
0:22:26,-66.831,-41.799,-29.723,-5.13,7.302
0:22:27,-66.779,-41.758,-29.691,-5.141,7.276
0:22:28,-66.593,-41.712,-29.423,-5.103,7.257
0:22:29,-66.762,-41.799,-29.644,-5.134,7.272
0:22:30,-66.709,-41.807,-29.644,-5.149,7.273
0:22:31,-66.618,-41.749,-29.344,-5.076,7.314
0:22:32,-66.627,-41.769,-29.596,-5.19,7.183
0:22:33,-66.657,-41.757,-29.517,-5.16,7.198
0:22:34,-66.592,-41.753,-29.446,-5.182,7.221
0:22:35,-66.826,-41.761,-29.639,-5.289,7.074
0:22:36,-66.904,-41.785,-29.714,-5.296,7.078
0:22:37,-67.077,-41.797,-29.915,-5.319,7.135
0:22:38,-66.899,-41.958,-29.895,-5.311,7.108
0:22:39,-66.808,-41.962,-29.856,-5.319,7.112
0:22:40,-66.804,-41.888,-29.785,-5.383,7
0:22:41,-67.042,-41.995,-29.982,-5.41,7.056
0:22:42,-66.868,-41.999,-30.053,-5.421,7.097
0:22:43,-66.976,-41.863,-29.76,-5.349,7.128
0:22:44,-66.825,-41.904,-29.934,-5.474,6.887
0:22:45,-67.08,-41.99,-30.105,-5.516,6.895
0:22:46,-67.006,-41.932,-29.827,-5.428,6.944
0:22:47,-66.928,-41.978,-29.961,-5.519,6.831
0:22:48,-67.032,-41.978,-30.013,-5.527,6.813
0:22:49,-67.002,-41.982,-29.969,-5.553,6.753
0:22:50,-66.967,-42.01,-29.886,-5.534,6.764
0:22:51,-66.972,-41.99,-29.87,-5.542,6.756
0:22:52,-66.893,-41.961,-29.724,-5.5,6.79
0:22:53,-66.841,-42.055,-29.878,-5.572,6.674
0:22:54,-66.936,-41.977,-29.831,-5.561,6.671
0:22:55,-66.962,-42.117,-30.092,-5.667,6.644
0:22:56,-67.049,-42.187,-30.233,-5.644,6.708
0:22:57,-67.062,-42.026,-30.072,-5.572,6.802
0:22:58,-67.018,-42.096,-29.972,-5.609,6.742
0:22:59,-66.754,-42.087,-29.802,-5.586,6.701
0:23:00,-66.983,-42.054,-29.842,-5.583,6.728
0:23:01,-66.827,-42.071,-29.917,-5.67,6.653
0:23:02,-67.178,-42.112,-30.075,-5.753,6.506
0:23:03,-67.117,-42.112,-30.027,-5.727,6.536
0:23:04,-66.723,-42.157,-29.83,-5.685,6.566
0:23:05,-66.537,-42.132,-29.644,-5.617,6.664
0:23:06,-66.788,-42.165,-29.94,-5.689,6.612
0:23:07,-66.87,-42.177,-29.916,-5.742,6.574
0:23:08,-67.03,-42.144,-30.095,-5.734,6.631
0:23:09,-67.117,-42.103,-29.865,-5.677,6.668
0:23:10,-66.909,-42.231,-30.091,-5.81,6.586
0:23:11,-67.259,-42.309,-30.42,-5.878,6.522
0:23:12,-67.303,-42.346,-30.388,-5.871,6.533
0:23:13,-67.407,-42.416,-30.549,-5.935,6.492
0:23:14,-67.186,-42.461,-30.448,-5.928,6.515
0:23:15,-67.138,-42.461,-30.472,-5.962,6.496
0:23:16,-66.757,-42.148,-29.758,-5.779,6.661
0:23:17,-67.077,-42.358,-30.271,-5.946,6.474
0:23:18,-67.242,-42.395,-30.432,-6.003,6.402
0:23:19,-67.237,-42.452,-30.54,-6.072,6.275
0:23:20,-67.172,-42.514,-30.5,-6.075,6.297
0:23:21,-67.298,-42.543,-30.616,-6.106,6.286
0:23:22,-67.415,-42.588,-30.717,-6.117,6.294
0:23:23,-67.427,-42.567,-30.544,-6.087,6.238
0:23:24,-67.31,-42.518,-30.379,-6.071,6.238
0:23:25,-67.311,-42.53,-30.576,-6.212,6.091
0:23:26,-67.063,-42.489,-30.174,-6.09,6.185
0:23:27,-66.661,-42.427,-29.856,-5.999,6.279
0:23:28,-66.821,-42.406,-30.118,-6.09,6.23
0:23:29,-67.197,-42.414,-30.218,-6.094,6.148
0:23:30,-67.106,-42.451,-30.202,-6.09,6.174
0:23:31,-67.319,-42.517,-30.491,-6.162,6.095
0:23:32,-67.396,-42.484,-30.395,-6.135,6.065
0:23:33,-67.288,-42.517,-30.29,-6.128,6.077
0:23:34,-67.15,-42.529,-30.358,-6.185,6.028
0:23:35,-67.444,-42.579,-30.491,-6.2,6.024
0:23:36,-67.336,-42.607,-30.475,-6.211,6.002
0:23:37,-67.171,-42.558,-30.234,-6.158,5.987
0:23:38,-67.348,-42.599,-30.507,-6.196,6.013
0:23:39,-67.414,-42.562,-30.447,-6.2,5.949
0:23:40,-67.149,-42.496,-30.233,-6.196,5.867
0:23:41,-67.374,-42.562,-30.595,-6.192,5.972
0:23:42,-67.461,-42.603,-30.494,-6.158,5.995
0:23:43,-66.967,-42.656,-30.294,-6.184,5.961
0:23:44,-67.344,-42.554,-30.354,-6.196,5.89
0:23:45,-67.257,-42.574,-30.209,-6.211,5.886
0:23:46,-66.988,-42.594,-30.08,-6.18,5.879
0:23:47,-67.127,-42.591,-30.205,-6.264,5.736
0:23:48,-67.196,-42.557,-30.317,-6.271,5.732
0:23:49,-67.517,-42.66,-30.578,-6.332,5.695
0:23:50,-67.417,-42.656,-30.494,-6.336,5.687
0:23:51,-67.317,-42.771,-30.695,-6.416,5.68
0:23:52,-67.465,-42.689,-30.554,-6.328,5.751
0:23:53,-67.222,-42.718,-30.59,-6.397,5.654
0:23:54,-67.374,-42.722,-30.655,-6.423,5.597
0:23:55,-67.217,-42.676,-30.361,-6.389,5.586
0:23:56,-67.339,-42.697,-30.514,-6.412,5.519
0:23:57,-67.365,-42.717,-30.457,-6.411,5.571
0:23:58,-67.36,-42.713,-30.493,-6.278,5.868
0:23:59,-67.265,-42.656,-30.208,-6.301,5.785
0:24:00,-67.156,-42.664,-30.341,-6.388,5.677
0:24:01,-67.581,-42.692,-30.686,-6.487,5.564
0:24:02,-67.611,-42.795,-30.678,-6.449,5.587
0:24:03,-67.468,-42.758,-30.522,-6.43,5.601
